war;War;;;;;;;;;;;;;
war_adj;War;;;;;;;;;;;;;
war_desc;War;;;;;;;;;;;;;
larn;Larn;;;;;;;;;;;;;
larn_adj;Larn;;;;;;;;;;;;;
larn_desc;Larn;;;;;;;;;;;;;
b;Tarituon;;;;;;;;;;;;;
b_adj;Tarituon;;;;;;;;;;;;;
b_desc;Tarituon;;;;;;;;;;;;;
lar;Lar;;;;;;;;;;;;;
lar_adj;Lar;;;;;;;;;;;;;
lar_desc;Lar;;;;;;;;;;;;;
kegiye;Kegiye;;;;;;;;;;;;;
kegiye_adj;Kegiye;;;;;;;;;;;;;
kegiye_desc;Kegiye;;;;;;;;;;;;;
amohinie;Amohinie;;;;;;;;;;;;;
amohinie_adj;Amohinie;;;;;;;;;;;;;
amohinie_desc;Amohinie;;;;;;;;;;;;;
diying;Diying;;;;;;;;;;;;;
diying_adj;Diying;;;;;;;;;;;;;
diying_desc;Diying;;;;;;;;;;;;;
akarucha;Akarucha;;;;;;;;;;;;;
akarucha_adj;Akarucha;;;;;;;;;;;;;
akarucha_desc;Akarucha;;;;;;;;;;;;;
ta;Ta;;;;;;;;;;;;;
ta_adj;Ta;;;;;;;;;;;;;
ta_desc;Ta;;;;;;;;;;;;;
qai;Qai;;;;;;;;;;;;;
qai_adj;Qai;;;;;;;;;;;;;
qai_desc;Qai;;;;;;;;;;;;;
dong;Dong;;;;;;;;;;;;;
dong_adj;Dong;;;;;;;;;;;;;
dong_desc;Dong;;;;;;;;;;;;;
don;Don;;;;;;;;;;;;;
don_adj;Don;;;;;;;;;;;;;
don_desc;Don;;;;;;;;;;;;;
regn;Regn;;;;;;;;;;;;;
regn_adj;Regn;;;;;;;;;;;;;
regn_desc;Regn;;;;;;;;;;;;;
wan;Wan;;;;;;;;;;;;;
wan_adj;Wan;;;;;;;;;;;;;
wan_desc;Wan;;;;;;;;;;;;;
ren;Ren;;;;;;;;;;;;;
ren_adj;Ren;;;;;;;;;;;;;
ren_desc;Ren;;;;;;;;;;;;;
ra;Ra;;;;;;;;;;;;;
ra_adj;Ra;;;;;;;;;;;;;
ra_desc;Ra;;;;;;;;;;;;;
re;Re;;;;;;;;;;;;;
re_adj;Re;;;;;;;;;;;;;
re_desc;Re;;;;;;;;;;;;;
kan;Kan;;;;;;;;;;;;;
kan_adj;Kan;;;;;;;;;;;;;
kan_desc;Kan;;;;;;;;;;;;;
tong;Tong;;;;;;;;;;;;;
tong_adj;Tong;;;;;;;;;;;;;
tong_desc;Tong;;;;;;;;;;;;;
aciun;Aciun;;;;;;;;;;;;;
aciun_adj;Aciun;;;;;;;;;;;;;
aciun_desc;Aciun;;;;;;;;;;;;;
sie;Sie;;;;;;;;;;;;;
sie_adj;Sie;;;;;;;;;;;;;
sie_desc;Sie;;;;;;;;;;;;;
ekug;Ekug;;;;;;;;;;;;;
ekug_adj;Ekug;;;;;;;;;;;;;
ekug_desc;Ekug;;;;;;;;;;;;;
sen;Sen;;;;;;;;;;;;;
sen_adj;Sen;;;;;;;;;;;;;
sen_desc;Sen;;;;;;;;;;;;;
reireka;Reireka;;;;;;;;;;;;;
reireka_adj;Reireka;;;;;;;;;;;;;
reireka_desc;Reireka;;;;;;;;;;;;;
reiruin;Reiruin;;;;;;;;;;;;;
reiruin_adj;Reiruin;;;;;;;;;;;;;
reiruin_desc;Reiruin;;;;;;;;;;;;;
c_reiruin;Reiruin;;;;;;;;;;;;;
c_reiruin_adj;Reiruin;;;;;;;;;;;;;
c_reiruin_desc;Reiruin;;;;;;;;;;;;;
PROV872;Reiruin;;;;;;;;;;;;;
PROV872_adj;Reiruin;;;;;;;;;;;;;
PROV872_desc;Reiruin;;;;;;;;;;;;;
eroa;Eroša;;;;;;;;;;;;;
eroa_adj;Eroša;;;;;;;;;;;;;
eroa_desc;Eroša;;;;;;;;;;;;;
c_eroa;Eroša;;;;;;;;;;;;;
c_eroa_adj;Eroša;;;;;;;;;;;;;
c_eroa_desc;Eroša;;;;;;;;;;;;;
PROV2108;Eroša;;;;;;;;;;;;;
PROV2108_adj;Eroša;;;;;;;;;;;;;
PROV2108_desc;Eroša;;;;;;;;;;;;;
relaud;Relaud;;;;;;;;;;;;;
relaud_adj;Relaud;;;;;;;;;;;;;
relaud_desc;Relaud;;;;;;;;;;;;;
c_relaud;Relaud;;;;;;;;;;;;;
c_relaud_adj;Relaud;;;;;;;;;;;;;
c_relaud_desc;Relaud;;;;;;;;;;;;;
PROV2109;Relaud;;;;;;;;;;;;;
PROV2109_adj;Relaud;;;;;;;;;;;;;
PROV2109_desc;Relaud;;;;;;;;;;;;;
larim;Larim;;;;;;;;;;;;;
larim_adj;Larim;;;;;;;;;;;;;
larim_desc;Larim;;;;;;;;;;;;;
c_larim;Larim;;;;;;;;;;;;;
c_larim_adj;Larim;;;;;;;;;;;;;
c_larim_desc;Larim;;;;;;;;;;;;;
PROV2110;Larim;;;;;;;;;;;;;
PROV2110_adj;Larim;;;;;;;;;;;;;
PROV2110_desc;Larim;;;;;;;;;;;;;
raneth;Raneth;;;;;;;;;;;;;
raneth_adj;Raneth;;;;;;;;;;;;;
raneth_desc;Raneth;;;;;;;;;;;;;
c_raneth;Raneth;;;;;;;;;;;;;
c_raneth_adj;Raneth;;;;;;;;;;;;;
c_raneth_desc;Raneth;;;;;;;;;;;;;
PROV2111;Raneth;;;;;;;;;;;;;
PROV2111_adj;Raneth;;;;;;;;;;;;;
PROV2111_desc;Raneth;;;;;;;;;;;;;
larann;Larann;;;;;;;;;;;;;
larann_adj;Larann;;;;;;;;;;;;;
larann_desc;Larann;;;;;;;;;;;;;
c_larann;Larann;;;;;;;;;;;;;
c_larann_adj;Larann;;;;;;;;;;;;;
c_larann_desc;Larann;;;;;;;;;;;;;
PROV2112;Larann;;;;;;;;;;;;;
PROV2112_adj;Larann;;;;;;;;;;;;;
PROV2112_desc;Larann;;;;;;;;;;;;;
tyua;Tyua;;;;;;;;;;;;;
tyua_adj;Tyua;;;;;;;;;;;;;
tyua_desc;Tyua;;;;;;;;;;;;;
c_tyua;Tyua;;;;;;;;;;;;;
c_tyua_adj;Tyua;;;;;;;;;;;;;
c_tyua_desc;Tyua;;;;;;;;;;;;;
PROV2113;Tyua;;;;;;;;;;;;;
PROV2113_adj;Tyua;;;;;;;;;;;;;
PROV2113_desc;Tyua;;;;;;;;;;;;;
wareuta;Wareuta;;;;;;;;;;;;;
wareuta_adj;Wareuta;;;;;;;;;;;;;
wareuta_desc;Wareuta;;;;;;;;;;;;;
c_wareuta;Wareuta;;;;;;;;;;;;;
c_wareuta_adj;Wareuta;;;;;;;;;;;;;
c_wareuta_desc;Wareuta;;;;;;;;;;;;;
PROV2114;Wareuta;;;;;;;;;;;;;
PROV2114_adj;Wareuta;;;;;;;;;;;;;
PROV2114_desc;Wareuta;;;;;;;;;;;;;
kenuin;Kenuin;;;;;;;;;;;;;
kenuin_adj;Kenuin;;;;;;;;;;;;;
kenuin_desc;Kenuin;;;;;;;;;;;;;
c_kenuin;Kenuin;;;;;;;;;;;;;
c_kenuin_adj;Kenuin;;;;;;;;;;;;;
c_kenuin_desc;Kenuin;;;;;;;;;;;;;
PROV2115;Kenuin;;;;;;;;;;;;;
PROV2115_adj;Kenuin;;;;;;;;;;;;;
PROV2115_desc;Kenuin;;;;;;;;;;;;;
dinohn;Dinohn;;;;;;;;;;;;;
dinohn_adj;Dinohn;;;;;;;;;;;;;
dinohn_desc;Dinohn;;;;;;;;;;;;;
c_dinohn;Dinohn;;;;;;;;;;;;;
c_dinohn_adj;Dinohn;;;;;;;;;;;;;
c_dinohn_desc;Dinohn;;;;;;;;;;;;;
PROV2116;Dinohn;;;;;;;;;;;;;
PROV2116_adj;Dinohn;;;;;;;;;;;;;
PROV2116_desc;Dinohn;;;;;;;;;;;;;
avalann;Avalann;;;;;;;;;;;;;
avalann_adj;Avalann;;;;;;;;;;;;;
avalann_desc;Avalann;;;;;;;;;;;;;
c_avalann;Avalann;;;;;;;;;;;;;
c_avalann_adj;Avalann;;;;;;;;;;;;;
c_avalann_desc;Avalann;;;;;;;;;;;;;
PROV2117;Avalann;;;;;;;;;;;;;
PROV2117_adj;Avalann;;;;;;;;;;;;;
PROV2117_desc;Avalann;;;;;;;;;;;;;
rumohn;Rumohn;;;;;;;;;;;;;
rumohn_adj;Rumohn;;;;;;;;;;;;;
rumohn_desc;Rumohn;;;;;;;;;;;;;
c_rumohn;Rumohn;;;;;;;;;;;;;
c_rumohn_adj;Rumohn;;;;;;;;;;;;;
c_rumohn_desc;Rumohn;;;;;;;;;;;;;
PROV2118;Rumohn;;;;;;;;;;;;;
PROV2118_adj;Rumohn;;;;;;;;;;;;;
PROV2118_desc;Rumohn;;;;;;;;;;;;;
tenoa;Tenoša;;;;;;;;;;;;;
tenoa_adj;Tenoša;;;;;;;;;;;;;
tenoa_desc;Tenoša;;;;;;;;;;;;;
c_tenoa;Tenoša;;;;;;;;;;;;;
c_tenoa_adj;Tenoša;;;;;;;;;;;;;
c_tenoa_desc;Tenoša;;;;;;;;;;;;;
PROV2119;Tenoša;;;;;;;;;;;;;
PROV2119_adj;Tenoša;;;;;;;;;;;;;
PROV2119_desc;Tenoša;;;;;;;;;;;;;
renim;Renim;;;;;;;;;;;;;
renim_adj;Renim;;;;;;;;;;;;;
renim_desc;Renim;;;;;;;;;;;;;
c_renim;Renim;;;;;;;;;;;;;
c_renim_adj;Renim;;;;;;;;;;;;;
c_renim_desc;Renim;;;;;;;;;;;;;
PROV2120;Renim;;;;;;;;;;;;;
PROV2120_adj;Renim;;;;;;;;;;;;;
PROV2120_desc;Renim;;;;;;;;;;;;;
relinor;Reliénor;;;;;;;;;;;;;
relinor_adj;Reliénor;;;;;;;;;;;;;
relinor_desc;Reliénor;;;;;;;;;;;;;
c_relinor;Reliénor;;;;;;;;;;;;;
c_relinor_adj;Reliénor;;;;;;;;;;;;;
c_relinor_desc;Reliénor;;;;;;;;;;;;;
PROV2121;Reliénor;;;;;;;;;;;;;
PROV2121_adj;Reliénor;;;;;;;;;;;;;
PROV2121_desc;Reliénor;;;;;;;;;;;;;
tarohn;Tarohn;;;;;;;;;;;;;
tarohn_adj;Tarohn;;;;;;;;;;;;;
tarohn_desc;Tarohn;;;;;;;;;;;;;
c_tarohn;Tarohn;;;;;;;;;;;;;
c_tarohn_adj;Tarohn;;;;;;;;;;;;;
c_tarohn_desc;Tarohn;;;;;;;;;;;;;
PROV2122;Tarohn;;;;;;;;;;;;;
PROV2122_adj;Tarohn;;;;;;;;;;;;;
PROV2122_desc;Tarohn;;;;;;;;;;;;;
renann;Renann;;;;;;;;;;;;;
renann_adj;Renann;;;;;;;;;;;;;
renann_desc;Renann;;;;;;;;;;;;;
c_renann;Renann;;;;;;;;;;;;;
c_renann_adj;Renann;;;;;;;;;;;;;
c_renann_desc;Renann;;;;;;;;;;;;;
PROV2123;Renann;;;;;;;;;;;;;
PROV2123_adj;Renann;;;;;;;;;;;;;
PROV2123_desc;Renann;;;;;;;;;;;;;
tura;Tura;;;;;;;;;;;;;
tura_adj;Tura;;;;;;;;;;;;;
tura_desc;Tura;;;;;;;;;;;;;
c_tura;Tura;;;;;;;;;;;;;
c_tura_adj;Tura;;;;;;;;;;;;;
c_tura_desc;Tura;;;;;;;;;;;;;
PROV2124;Tura;;;;;;;;;;;;;
PROV2124_adj;Tura;;;;;;;;;;;;;
PROV2124_desc;Tura;;;;;;;;;;;;;
dalura;Dalura;;;;;;;;;;;;;
dalura_adj;Dalura;;;;;;;;;;;;;
dalura_desc;Dalura;;;;;;;;;;;;;
c_dalura;Dalura;;;;;;;;;;;;;
c_dalura_adj;Dalura;;;;;;;;;;;;;
c_dalura_desc;Dalura;;;;;;;;;;;;;
PROV2125;Dalura;;;;;;;;;;;;;
PROV2125_adj;Dalura;;;;;;;;;;;;;
PROV2125_desc;Dalura;;;;;;;;;;;;;
tyi;Tyië;;;;;;;;;;;;;
tyi_adj;Tyië;;;;;;;;;;;;;
tyi_desc;Tyië;;;;;;;;;;;;;
c_tyi;Tyië;;;;;;;;;;;;;
c_tyi_adj;Tyië;;;;;;;;;;;;;
c_tyi_desc;Tyië;;;;;;;;;;;;;
PROV2126;Tyië;;;;;;;;;;;;;
PROV2126_adj;Tyië;;;;;;;;;;;;;
PROV2126_desc;Tyië;;;;;;;;;;;;;
nereuta;Nereuta;;;;;;;;;;;;;
nereuta_adj;Nereuta;;;;;;;;;;;;;
nereuta_desc;Nereuta;;;;;;;;;;;;;
c_nereuta;Nereuta;;;;;;;;;;;;;
c_nereuta_adj;Nereuta;;;;;;;;;;;;;
c_nereuta_desc;Nereuta;;;;;;;;;;;;;
PROV2127;Nereuta;;;;;;;;;;;;;
PROV2127_adj;Nereuta;;;;;;;;;;;;;
PROV2127_desc;Nereuta;;;;;;;;;;;;;
kumeka;Kumeka;;;;;;;;;;;;;
kumeka_adj;Kumeka;;;;;;;;;;;;;
kumeka_desc;Kumeka;;;;;;;;;;;;;
c_kumeka;Kumeka;;;;;;;;;;;;;
c_kumeka_adj;Kumeka;;;;;;;;;;;;;
c_kumeka_desc;Kumeka;;;;;;;;;;;;;
PROV2128;Kumeka;;;;;;;;;;;;;
PROV2128_adj;Kumeka;;;;;;;;;;;;;
PROV2128_desc;Kumeka;;;;;;;;;;;;;
leiruna;Leiruna;;;;;;;;;;;;;
leiruna_adj;Leiruna;;;;;;;;;;;;;
leiruna_desc;Leiruna;;;;;;;;;;;;;
c_leiruna;Leiruna;;;;;;;;;;;;;
c_leiruna_adj;Leiruna;;;;;;;;;;;;;
c_leiruna_desc;Leiruna;;;;;;;;;;;;;
PROV2129;Leiruna;;;;;;;;;;;;;
PROV2129_adj;Leiruna;;;;;;;;;;;;;
PROV2129_desc;Leiruna;;;;;;;;;;;;;
rarann;Rarann;;;;;;;;;;;;;
rarann_adj;Rarann;;;;;;;;;;;;;
rarann_desc;Rarann;;;;;;;;;;;;;
c_rarann;Rarann;;;;;;;;;;;;;
c_rarann_adj;Rarann;;;;;;;;;;;;;
c_rarann_desc;Rarann;;;;;;;;;;;;;
PROV2130;Rarann;;;;;;;;;;;;;
PROV2130_adj;Rarann;;;;;;;;;;;;;
PROV2130_desc;Rarann;;;;;;;;;;;;;
ragura;Ragura;;;;;;;;;;;;;
ragura_adj;Ragura;;;;;;;;;;;;;
ragura_desc;Ragura;;;;;;;;;;;;;
c_ragura;Ragura;;;;;;;;;;;;;
c_ragura_adj;Ragura;;;;;;;;;;;;;
c_ragura_desc;Ragura;;;;;;;;;;;;;
PROV2131;Ragura;;;;;;;;;;;;;
PROV2131_adj;Ragura;;;;;;;;;;;;;
PROV2131_desc;Ragura;;;;;;;;;;;;;
dalohn;Dalohn;;;;;;;;;;;;;
dalohn_adj;Dalohn;;;;;;;;;;;;;
dalohn_desc;Dalohn;;;;;;;;;;;;;
c_dalohn;Dalohn;;;;;;;;;;;;;
c_dalohn_adj;Dalohn;;;;;;;;;;;;;
c_dalohn_desc;Dalohn;;;;;;;;;;;;;
PROV2132;Dalohn;;;;;;;;;;;;;
PROV2132_adj;Dalohn;;;;;;;;;;;;;
PROV2132_desc;Dalohn;;;;;;;;;;;;;
taleer;Taleer;;;;;;;;;;;;;
taleer_adj;Taleer;;;;;;;;;;;;;
taleer_desc;Taleer;;;;;;;;;;;;;
c_taleer;Taleer;;;;;;;;;;;;;
c_taleer_adj;Taleer;;;;;;;;;;;;;
c_taleer_desc;Taleer;;;;;;;;;;;;;
PROV2133;Taleer;;;;;;;;;;;;;
PROV2133_adj;Taleer;;;;;;;;;;;;;
PROV2133_desc;Taleer;;;;;;;;;;;;;
kinann;Kinann;;;;;;;;;;;;;
kinann_adj;Kinann;;;;;;;;;;;;;
kinann_desc;Kinann;;;;;;;;;;;;;
c_kinann;Kinann;;;;;;;;;;;;;
c_kinann_adj;Kinann;;;;;;;;;;;;;
c_kinann_desc;Kinann;;;;;;;;;;;;;
PROV2134;Kinann;;;;;;;;;;;;;
PROV2134_adj;Kinann;;;;;;;;;;;;;
PROV2134_desc;Kinann;;;;;;;;;;;;;
lineka;Lineka;;;;;;;;;;;;;
lineka_adj;Lineka;;;;;;;;;;;;;
lineka_desc;Lineka;;;;;;;;;;;;;
c_lineka;Lineka;;;;;;;;;;;;;
c_lineka_adj;Lineka;;;;;;;;;;;;;
c_lineka_desc;Lineka;;;;;;;;;;;;;
PROV2135;Lineka;;;;;;;;;;;;;
PROV2135_adj;Lineka;;;;;;;;;;;;;
PROV2135_desc;Lineka;;;;;;;;;;;;;
neinohn;Neinohn;;;;;;;;;;;;;
neinohn_adj;Neinohn;;;;;;;;;;;;;
neinohn_desc;Neinohn;;;;;;;;;;;;;
c_neinohn;Neinohn;;;;;;;;;;;;;
c_neinohn_adj;Neinohn;;;;;;;;;;;;;
c_neinohn_desc;Neinohn;;;;;;;;;;;;;
PROV2136;Neinohn;;;;;;;;;;;;;
PROV2136_adj;Neinohn;;;;;;;;;;;;;
PROV2136_desc;Neinohn;;;;;;;;;;;;;
wyan;Wyan;;;;;;;;;;;;;
wyan_adj;Wyan;;;;;;;;;;;;;
wyan_desc;Wyan;;;;;;;;;;;;;
c_wyan;Wyan;;;;;;;;;;;;;
c_wyan_adj;Wyan;;;;;;;;;;;;;
c_wyan_desc;Wyan;;;;;;;;;;;;;
PROV2137;Wyan;;;;;;;;;;;;;
PROV2137_adj;Wyan;;;;;;;;;;;;;
PROV2137_desc;Wyan;;;;;;;;;;;;;
sarit;Saritë;;;;;;;;;;;;;
sarit_adj;Saritë;;;;;;;;;;;;;
sarit_desc;Saritë;;;;;;;;;;;;;
c_sarit;Saritë;;;;;;;;;;;;;
c_sarit_adj;Saritë;;;;;;;;;;;;;
c_sarit_desc;Saritë;;;;;;;;;;;;;
PROV2138;Saritë;;;;;;;;;;;;;
PROV2138_adj;Saritë;;;;;;;;;;;;;
PROV2138_desc;Saritë;;;;;;;;;;;;;
qeraud;Qeraud;;;;;;;;;;;;;
qeraud_adj;Qeraud;;;;;;;;;;;;;
qeraud_desc;Qeraud;;;;;;;;;;;;;
c_qeraud;Qeraud;;;;;;;;;;;;;
c_qeraud_adj;Qeraud;;;;;;;;;;;;;
c_qeraud_desc;Qeraud;;;;;;;;;;;;;
PROV2139;Qeraud;;;;;;;;;;;;;
PROV2139_adj;Qeraud;;;;;;;;;;;;;
PROV2139_desc;Qeraud;;;;;;;;;;;;;
neinuna;Neinuna;;;;;;;;;;;;;
neinuna_adj;Neinuna;;;;;;;;;;;;;
neinuna_desc;Neinuna;;;;;;;;;;;;;
c_neinuna;Neinuna;;;;;;;;;;;;;
c_neinuna_adj;Neinuna;;;;;;;;;;;;;
c_neinuna_desc;Neinuna;;;;;;;;;;;;;
PROV2140;Neinuna;;;;;;;;;;;;;
PROV2140_adj;Neinuna;;;;;;;;;;;;;
PROV2140_desc;Neinuna;;;;;;;;;;;;;
leneth;Leneth;;;;;;;;;;;;;
leneth_adj;Leneth;;;;;;;;;;;;;
leneth_desc;Leneth;;;;;;;;;;;;;
c_leneth;Leneth;;;;;;;;;;;;;
c_leneth_adj;Leneth;;;;;;;;;;;;;
c_leneth_desc;Leneth;;;;;;;;;;;;;
PROV2141;Leneth;;;;;;;;;;;;;
PROV2141_adj;Leneth;;;;;;;;;;;;;
PROV2141_desc;Leneth;;;;;;;;;;;;;
siroa;Siroša;;;;;;;;;;;;;
siroa_adj;Siroša;;;;;;;;;;;;;
siroa_desc;Siroša;;;;;;;;;;;;;
c_siroa;Siroša;;;;;;;;;;;;;
c_siroa_adj;Siroša;;;;;;;;;;;;;
c_siroa_desc;Siroša;;;;;;;;;;;;;
PROV2142;Siroša;;;;;;;;;;;;;
PROV2142_adj;Siroša;;;;;;;;;;;;;
PROV2142_desc;Siroša;;;;;;;;;;;;;
beiruna;Beiruna;;;;;;;;;;;;;
beiruna_adj;Beiruna;;;;;;;;;;;;;
beiruna_desc;Beiruna;;;;;;;;;;;;;
c_beiruna;Beiruna;;;;;;;;;;;;;
c_beiruna_adj;Beiruna;;;;;;;;;;;;;
c_beiruna_desc;Beiruna;;;;;;;;;;;;;
PROV2143;Beiruna;;;;;;;;;;;;;
PROV2143_adj;Beiruna;;;;;;;;;;;;;
PROV2143_desc;Beiruna;;;;;;;;;;;;;
eluin;Eluin;;;;;;;;;;;;;
eluin_adj;Eluin;;;;;;;;;;;;;
eluin_desc;Eluin;;;;;;;;;;;;;
c_eluin;Eluin;;;;;;;;;;;;;
c_eluin_adj;Eluin;;;;;;;;;;;;;
c_eluin_desc;Eluin;;;;;;;;;;;;;
PROV2144;Eluin;;;;;;;;;;;;;
PROV2144_adj;Eluin;;;;;;;;;;;;;
PROV2144_desc;Eluin;;;;;;;;;;;;;
releer;Releer;;;;;;;;;;;;;
releer_adj;Releer;;;;;;;;;;;;;
releer_desc;Releer;;;;;;;;;;;;;
c_releer;Releer;;;;;;;;;;;;;
c_releer_adj;Releer;;;;;;;;;;;;;
c_releer_desc;Releer;;;;;;;;;;;;;
PROV2145;Releer;;;;;;;;;;;;;
PROV2145_adj;Releer;;;;;;;;;;;;;
PROV2145_desc;Releer;;;;;;;;;;;;;
anareth;Anareth;;;;;;;;;;;;;
anareth_adj;Anareth;;;;;;;;;;;;;
anareth_desc;Anareth;;;;;;;;;;;;;
c_anareth;Anareth;;;;;;;;;;;;;
c_anareth_adj;Anareth;;;;;;;;;;;;;
c_anareth_desc;Anareth;;;;;;;;;;;;;
PROV2146;Anareth;;;;;;;;;;;;;
PROV2146_adj;Anareth;;;;;;;;;;;;;
PROV2146_desc;Anareth;;;;;;;;;;;;;
rineth;Rineth;;;;;;;;;;;;;
rineth_adj;Rineth;;;;;;;;;;;;;
rineth_desc;Rineth;;;;;;;;;;;;;
c_rineth;Rineth;;;;;;;;;;;;;
c_rineth_adj;Rineth;;;;;;;;;;;;;
c_rineth_desc;Rineth;;;;;;;;;;;;;
PROV2147;Rineth;;;;;;;;;;;;;
PROV2147_adj;Rineth;;;;;;;;;;;;;
PROV2147_desc;Rineth;;;;;;;;;;;;;
banura;Banura;;;;;;;;;;;;;
banura_adj;Banura;;;;;;;;;;;;;
banura_desc;Banura;;;;;;;;;;;;;
c_banura;Banura;;;;;;;;;;;;;
c_banura_adj;Banura;;;;;;;;;;;;;
c_banura_desc;Banura;;;;;;;;;;;;;
PROV2148;Banura;;;;;;;;;;;;;
PROV2148_adj;Banura;;;;;;;;;;;;;
PROV2148_desc;Banura;;;;;;;;;;;;;
teireka;Teireka;;;;;;;;;;;;;
teireka_adj;Teireka;;;;;;;;;;;;;
teireka_desc;Teireka;;;;;;;;;;;;;
c_teireka;Teireka;;;;;;;;;;;;;
c_teireka_adj;Teireka;;;;;;;;;;;;;
c_teireka_desc;Teireka;;;;;;;;;;;;;
PROV2149;Teireka;;;;;;;;;;;;;
PROV2149_adj;Teireka;;;;;;;;;;;;;
PROV2149_desc;Teireka;;;;;;;;;;;;;
koreth;Koreth;;;;;;;;;;;;;
koreth_adj;Koreth;;;;;;;;;;;;;
koreth_desc;Koreth;;;;;;;;;;;;;
c_koreth;Koreth;;;;;;;;;;;;;
c_koreth_adj;Koreth;;;;;;;;;;;;;
c_koreth_desc;Koreth;;;;;;;;;;;;;
PROV2150;Koreth;;;;;;;;;;;;;
PROV2150_adj;Koreth;;;;;;;;;;;;;
PROV2150_desc;Koreth;;;;;;;;;;;;;
wumit;Wumitë;;;;;;;;;;;;;
wumit_adj;Wumitë;;;;;;;;;;;;;
wumit_desc;Wumitë;;;;;;;;;;;;;
c_wumit;Wumitë;;;;;;;;;;;;;
c_wumit_adj;Wumitë;;;;;;;;;;;;;
c_wumit_desc;Wumitë;;;;;;;;;;;;;
PROV2151;Wumitë;;;;;;;;;;;;;
PROV2151_adj;Wumitë;;;;;;;;;;;;;
PROV2151_desc;Wumitë;;;;;;;;;;;;;
tereuta;Tereuta;;;;;;;;;;;;;
tereuta_adj;Tereuta;;;;;;;;;;;;;
tereuta_desc;Tereuta;;;;;;;;;;;;;
c_tereuta;Tereuta;;;;;;;;;;;;;
c_tereuta_adj;Tereuta;;;;;;;;;;;;;
c_tereuta_desc;Tereuta;;;;;;;;;;;;;
PROV2152;Tereuta;;;;;;;;;;;;;
